"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"34","312bf6565842269179be070cb8fae3024ae0a4a0",2759,"Eukaryota","superkingdom",0.9963,"","","","","","",""
"35","5615a89cdbb8b7fa005b187cca2000b135d4ad3d",33154,"Opisthokonta","no rank",0.941,"","","","","","",""
"36","01f02abd6894932195ccea400158811ee6eb698d",2759,"Eukaryota","superkingdom",0.9605,"","","","","","",""
"37","7efdd418085858a9cff92c40af237c2b1a369874",1,"root","no rank",NA,"","","","","","",""
"38","5a6014c4dd87a77e81e229ea041ac1832ec314a1",2759,"Eukaryota","superkingdom",0.9998,"","","","","","",""
"39","2aabfdde7adb441c7af25b8172b820da75657808",1,"root","no rank",NA,"","","","","","",""
"40","aea593b941463dcfff3d671f45162294054554b9",33317,"Protostomia","no rank",0.9999,"Metazoa","","","","","",""
"41","09c2834ccdd4908ef2985405b673bb13cc59fcd2",2759,"Eukaryota","superkingdom",0.9728,"","","","","","",""
"42","56f96cc927c1d4a86cfdd75687883fd2a9301470",131567,"cellular organisms","no rank",0.9028,"","","","","","",""
"43","d22aacc0af5a2d51244983d235eec894734215f3",2759,"Eukaryota","superkingdom",0.985,"","","","","","",""
"44","73ab2483b9792096b5354f8d0e0cc15b2f0302c0",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"45","bb9f55939bf7318cf15ee25b0a24bf13c51895e9",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"46","63d51842fe765bba94aac5aaac0166840bbf6a06",2759,"Eukaryota","superkingdom",0.9942,"","","","","","",""
"47","19fcf0abe6bd3d813412f0154dd7d53e9d6644d1",117571,"Euteleostomi","no rank",0.902,"Metazoa","Chordata","","","","",""
"48","4417e5d32ee1bde296b63a5efda57a4aa6df2488",1,"root","no rank",NA,"","","","","","",""
"49","245e5fbb9bac982b6877d9c8a8a3762526e6fd5d",2864,"Dinophyceae","class",1,"","","Dinophyceae","","","",""
"50","17b711001806dea2ff207d61c38400f0fa452cb9",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"51","fa413572819616b809dceb2b0178c6cf1771de90",2759,"Eukaryota","superkingdom",0.9837,"","","","","","",""
"52","1e29fbf276bcac8eafbd1909cee2e10b16ab0251",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"53","22379c7a7e4114757e579e4ea8755e6f1d516c2a",1,"root","no rank",NA,"","","","","","",""
"54","a25eb832c3926951925f2dbba7cc0c9f416fa426",2759,"Eukaryota","superkingdom",0.9953,"","","","","","",""
"55","98f5aaa55bc6fabc4f3821951989f385f71a82f9",131567,"cellular organisms","no rank",1,"","","","","","",""
"56","c346c0490287b86344b13ff384c0ebfa5e9a585e",2759,"Eukaryota","superkingdom",0.9936,"","","","","","",""
"57","c9085e8806b626be3db9d15fa37b47ab1f2d284d",2759,"Eukaryota","superkingdom",0.9999,"","","","","","",""
"58","10f2cba0bf84af27880e56a7b7c92596ddb662a7",2759,"Eukaryota","superkingdom",0.9837,"","","","","","",""
"59","46179c140a22ccede16701464697243b078d795c",2759,"Eukaryota","superkingdom",0.9993,"","","","","","",""
"60","32e490f0f9a92a0adadd653076484cfdacb5694e",2759,"Eukaryota","superkingdom",0.9676,"","","","","","",""
"61","e7ca52ed2162680d6c6557981f8abcd3f157feed",2759,"Eukaryota","superkingdom",0.9565,"","","","","","",""
"62","c9bc0aa91fafa15bb5fa2a5ffb76a74db5dc86a0",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"63","9f1d872c78fb37e061656b16a0334fbe3c873b80",33850,"Bacillariophycidae","no rank",0.9995,"","Bacillariophyta","Bacillariophyceae","","","",""
"64","6932c543f466b6999e5d873a804d35026d165907",44578,"Bdelloidea","class",0.9321,"Metazoa","Rotifera","Bdelloidea","","","",""
"65","8e59690017cd58e364a9d27500dd3004923f7d5d",2836,"Bacillariophyta","phylum",0.9716,"","Bacillariophyta","","","","",""
"66","b04815e4a252b7be2951f10f3f214b5d48b722b2",2759,"Eukaryota","superkingdom",0.9041,"","","","","","",""
"67","201fe67d114c7fcfbf13adabc35a448a23cc11d9",2759,"Eukaryota","superkingdom",0.9969,"","","","","","",""
"68","e8b7831be18d1687c6aff1dbcb4ca4090aac5298",2759,"Eukaryota","superkingdom",0.9377,"","","","","","",""
"69","47df292bc18b013b5e4f0ca507503916409948f5",2759,"Eukaryota","superkingdom",0.9999,"","","","","","",""
"70","fb563bd2723e44b2d8a32e94d70f620fd5c5a7c7",84315,"Cyclopidae","family",0.9991,"Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae","",""
"71","bc31f2a380a00045b7c008ce29b8e07c67865f62",2759,"Eukaryota","superkingdom",0.9976,"","","","","","",""
"72","5e998b58b276d3b2e32bac1ae3f0ea1342e20023",2836,"Bacillariophyta","phylum",0.9744,"","Bacillariophyta","","","","",""
"73","76c65ca31c2dfb9ac300027181f56d691c60596a",33850,"Bacillariophycidae","no rank",1,"","Bacillariophyta","Bacillariophyceae","","","",""
"74","b9ed72c223a2723363f860abf83a27f1fcf60da8",2759,"Eukaryota","superkingdom",0.9778,"","","","","","",""
"75","61978b2c126b68e9814269fca0cb5572c186741e",33634,"Stramenopiles","no rank",0.9568,"","","","","","",""
"76","de664d53984f519cd386304c1a2083289bcd82d3",1,"root","no rank",NA,"","","","","","",""
"77","cedef7b3dcc1e5edeee682f6e19a24913895281a",2759,"Eukaryota","superkingdom",0.9999,"","","","","","",""
"78","18325d78a83fb9062b5c77784192557f057bfd5d",33154,"Opisthokonta","no rank",1,"","","","","","",""
"79","26fa5489ab123b1b8e9fca666c321cb061715ed0",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"80","734ee61b34500e2367951201427dbef6542fe8a9",131567,"cellular organisms","no rank",1,"","","","","","",""
"81","6e9323d4280e4c012672ced21537b49b345cd749",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"82","2a7014d73a52eca3e9ab0af51211a076caa8e3eb",2759,"Eukaryota","superkingdom",0.9085,"","","","","","",""
"83","12e8dc8f57e908ccac25b5abf1a49af06eedc525",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"84","501f7d6afa862b4223d455ee909c25069db2ccd3",2759,"Eukaryota","superkingdom",0.9976,"","","","","","",""
"85","7818e09cb65acd30b26f2aea81d64d7275065ab6",2759,"Eukaryota","superkingdom",0.9983,"","","","","","",""
"86","6430567aecd96f6aa7130f980096c81a47e15218",33850,"Bacillariophycidae","no rank",1,"","Bacillariophyta","Bacillariophyceae","","","",""
"87","48f5cb2ee8058a2e54408e3161e897f9ac048195",2759,"Eukaryota","superkingdom",0.9943,"","","","","","",""
"88","2c196570bfa92085d520e14361b542f352d4a1ee",2836,"Bacillariophyta","phylum",0.9995,"","Bacillariophyta","","","","",""
"89","b6495c0da545431211e46c3da63952bd0bef04c2",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"90","c9bec10cb9cb2e5af2e2557a4a38c1caf48da581",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"91","df6fc1d9c7317568df8a422a6fc84aeb91e9c7ca",2836,"Bacillariophyta","phylum",1,"","Bacillariophyta","","","","",""
"92","3de8087310549a3e092d620ef0edbd980fcf433f",33850,"Bacillariophycidae","no rank",1,"","Bacillariophyta","Bacillariophyceae","","","",""
"93","b4abd2972045a6360b665b0a6fb6e34b49e395ff",2759,"Eukaryota","superkingdom",0.998,"","","","","","",""
"94","7a92bf3e170f5804cb62556f11eb9d1a27034cf2",2759,"Eukaryota","superkingdom",0.998,"","","","","","",""
"95","1ca48d2161eb3874451d3b611c720a24f9a6727c",131567,"cellular organisms","no rank",1,"","","","","","",""
"96","1b79618a060392699d1aabc1d009817af55bbfaf",33213,"Bilateria","no rank",0.9972,"Metazoa","","","","","",""
"97","0b271fb02662287b8c0c31eb9da9801ae9505d32",33850,"Bacillariophycidae","no rank",1,"","Bacillariophyta","Bacillariophyceae","","","",""
"98","6802c8ef04e583de1a5d7abd54afb2c165e88769",2759,"Eukaryota","superkingdom",0.9782,"","","","","","",""
"99","53e9531f0390bbf276330e1b71c05795037ebd89",2759,"Eukaryota","superkingdom",0.9424,"","","","","","",""
"100","11797089de84a3fd4c1975fba6e68a6e1fefb264",2836,"Bacillariophyta","phylum",0.9744,"","Bacillariophyta","","","","",""
"101","cb17fddbe25957206327439d53f48c5a9e1c544c",33213,"Bilateria","no rank",0.9835,"Metazoa","","","","","",""
"102","c89a05e83d9e38c7f97c87e1cab581c644f4cd12",2759,"Eukaryota","superkingdom",0.9999,"","","","","","",""
"103","7fea0f8cd9f9d152b2a023979c04fdd9b158abf7",2836,"Bacillariophyta","phylum",1,"","Bacillariophyta","","","","",""
"104","a830e8303f1e9080d0ca65e8ef05b3d0b119bd36",2759,"Eukaryota","superkingdom",0.9972,"","","","","","",""
"105","f7124917a5bd1641b34dd8bf637d5a91482ff28f",2759,"Eukaryota","superkingdom",0.9745,"","","","","","",""
"106","f3e36916099ece9b9456ff123b0c03518f8ec667",2759,"Eukaryota","superkingdom",0.996,"","","","","","",""
"107","4eb730df9288ca8ca338c0a4a890c3b06b3182cb",131567,"cellular organisms","no rank",0.9976,"","","","","","",""
"108","e7256f133a7e95db6b495b3310b1a900436cce92",131567,"cellular organisms","no rank",0.9744,"","","","","","",""
"109","dd4a7ea871e20faa7b03d1f3c66b47396a8a04c2",84394,"Ploima","order",0.9993,"Metazoa","Rotifera","Monogononta","Ploima","","",""
"110","b546f0ab28f9b9d76ad53d17229f36e0490013de",2836,"Bacillariophyta","phylum",1,"","Bacillariophyta","","","","",""
"111","609600e9544d8ae0da00a037c6ec577395cbdf4f",2759,"Eukaryota","superkingdom",0.9775,"","","","","","",""
"112","5f6956debab727902e8d1a081849bf28f96ab7e4",2836,"Bacillariophyta","phylum",0.9995,"","Bacillariophyta","","","","",""
"113","04081451d3900f13448cc189bea2797a7790014c",2759,"Eukaryota","superkingdom",0.9005,"","","","","","",""
"114","d0d6198ca709a798cfdf22d450b952b05fd6272d",131567,"cellular organisms","no rank",1,"","","","","","",""
"115","9b8f54a1f4e7eb3a12166f2bd29739bae5ee8060",2759,"Eukaryota","superkingdom",0.9969,"","","","","","",""
"116","e10c1f3658077a6a9c100a5db80f8cd33b416406",44578,"Bdelloidea","class",0.9728,"Metazoa","Rotifera","Bdelloidea","","","",""
"117","523e2a491dd6f6c571d1a967a9335451deae942f",2836,"Bacillariophyta","phylum",0.9996,"","Bacillariophyta","","","","",""
"118","b0a28594e9fdf0e066cf1628e558e94ae8c3c365",2864,"Dinophyceae","class",0.9992,"","","Dinophyceae","","","",""
"119","8e1e8eff42a05cc0113639c65b5e7dd4111c507e",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"120","7a453fd90cc83653085a90944d9cc6c973d44ee0",2759,"Eukaryota","superkingdom",0.985,"","","","","","",""
"121","4cd39ba0ae63cdd7b5047be32b53c4ab2baf870a",2836,"Bacillariophyta","phylum",1,"","Bacillariophyta","","","","",""
"122","8dd9203a94412d3696c0ca6720fda6aede1c6488",2759,"Eukaryota","superkingdom",0.9391,"","","","","","",""
"123","04fdf421668cc9d005f807ef8e6c7b60aa5a7f78",2759,"Eukaryota","superkingdom",0.9041,"","","","","","",""
"124","04c34cda45a316aeb8efdbaca5d1c00cd431b235",2836,"Bacillariophyta","phylum",0.9939,"","Bacillariophyta","","","","",""
"125","3dd66e64678a9040a5d8d0d571a4f13a8c68e08d",2836,"Bacillariophyta","phylum",1,"","Bacillariophyta","","","","",""
"126","1bf1135adab9ed7530cc55f69d368e0611f739e0",2759,"Eukaryota","superkingdom",0.9972,"","","","","","",""
"127","aa3efaf4eec4601d6de6ae78606b2d43f115c018",1,"root","no rank",NA,"","","","","","",""
"128","59b0d1c891684266440fb925be1322c3b4366867",2759,"Eukaryota","superkingdom",0.9998,"","","","","","",""
"129","7b04e30cd3c3bef44290f3d5211e944dba9e6107",33850,"Bacillariophycidae","no rank",1,"","Bacillariophyta","Bacillariophyceae","","","",""
"130","9fdf28c235e9450f949c03cf92e10685f9df88df",2759,"Eukaryota","superkingdom",0.9818,"","","","","","",""
"131","44e277bcd0bea2315620c42ae08dbf1381819bb5",2759,"Eukaryota","superkingdom",0.9855,"","","","","","",""
"132","119f9fb96f947c8626bb7b4a0c940b84e2619119",2759,"Eukaryota","superkingdom",0.9999,"","","","","","",""
"133","0bd2b766bf8fdfe5d5089a389cd02f122c1affae",2836,"Bacillariophyta","phylum",1,"","Bacillariophyta","","","","",""
"134","85b5a7a036b8205b4d4eb07516041f755a1f6614",33154,"Opisthokonta","no rank",0.9716,"","","","","","",""
"135","1ae4dd2e166b0d14c12a70c3688eb85217635393",33317,"Protostomia","no rank",1,"Metazoa","","","","","",""
"136","0a62ed99c62d5fa20fe74e0440a63182cf4a0598",2759,"Eukaryota","superkingdom",0.9114,"","","","","","",""
"137","538ab04f1dd237010a320cee7b9d76d8b9c7cf08",2759,"Eukaryota","superkingdom",0.9656,"","","","","","",""
"138","adc8b09f3b13e398a8a4d3e76094bbc4600b4d53",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"139","a0b044bbbc4a649d3395433a16151d3db655f3dd",2759,"Eukaryota","superkingdom",0.9255,"","","","","","",""
"140","341b89cb099988aff1080446664c27d2e3877993",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"141","632cbd3f2fd6be3231b54d875f288001d25a599d",3042,"Chlamydomonadales","order",0.994,"Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","",""
"142","8f16a4fe1206c0b144de0aa4d2f1906a19a6d3a1",44578,"Bdelloidea","class",0.9202,"Metazoa","Rotifera","Bdelloidea","","","",""
"143","6622cc41ee6faea2218be052cfafb006901625ba",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"144","75f615d3b331cd3388ce7891d09c6b20f97d1cc0",2836,"Bacillariophyta","phylum",0.9994,"","Bacillariophyta","","","","",""
"145","151e2218789360bbe8539124367c4d9316f2bda6",1,"root","no rank",NA,"","","","","","",""
"146","ac817e6915e18a13cced94f779ddbe28b094d852",84394,"Ploima","order",0.9859,"Metazoa","Rotifera","Monogononta","Ploima","","",""
"147","ef01ee2a9090cd7e7d68790cd5011cad830b5750",33154,"Opisthokonta","no rank",0.9999,"","","","","","",""
"148","8be20cfb838f2a45939476de8460a93eb1deaf88",2759,"Eukaryota","superkingdom",0.9914,"","","","","","",""
"149","52704d6f32cf7bd3722a3532f2989c749bb0b5d6",2759,"Eukaryota","superkingdom",0.9994,"","","","","","",""
"150","3d4af3453b956baa955f02cb53570b17bba8715a",131567,"cellular organisms","no rank",1,"","","","","","",""
"151","3d63e821ce4d75b87e31154e653a1ed1291da50d",33154,"Opisthokonta","no rank",0.9929,"","","","","","",""
"152","2d3a839d45e1d80e1cd4cda5388a1b80dcec46c7",2759,"Eukaryota","superkingdom",0.9998,"","","","","","",""
"153","a23e82e1d6f6516b23328dbfb3b71ca05f1946ca",1,"root","no rank",NA,"","","","","","",""
"154","3a891e1273a57c2f54d9dfab6f6a32bb5ed32b36",43786,"Culicomorpha","infraorder",0.9994,"Metazoa","Arthropoda","Insecta","Diptera","","",""
"155","d3fb680985f82a0c0b6a52cdcf268af343cdc874",2759,"Eukaryota","superkingdom",0.9994,"","","","","","",""
"156","3a140da0ba7704ab79751512b9e4315a2836db31",2759,"Eukaryota","superkingdom",0.9942,"","","","","","",""
"157","ace979e677c8ca8737eb89c62f1f0906c1f4b8d0",33208,"Metazoa","kingdom",0.995,"Metazoa","","","","","",""
"158","6e357a8b476bed92a26d17d6fd0e93c2519be1be",33154,"Opisthokonta","no rank",1,"","","","","","",""
"159","1b1ccf2f9d40ccf026ff37c269a85e747b93b3cc",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"160","d0715bc3f8c558e8007044cb2da45e3cf021e2f3",131567,"cellular organisms","no rank",0.9997,"","","","","","",""
"161","e20baa2a3ac25295ec5becbd2d7e480786f826c6",2759,"Eukaryota","superkingdom",0.9566,"","","","","","",""
"162","b46daf097f5a295f2d7bf4fad38820fb0d93e89b",2759,"Eukaryota","superkingdom",0.9547,"","","","","","",""
"163","dc9087dc656393cfc629348170491c422b133f0b",117571,"Euteleostomi","no rank",0.902,"Metazoa","Chordata","","","","",""
"164","c90310a3298931d4abac309bb0ff179612507967",2759,"Eukaryota","superkingdom",0.9992,"","","","","","",""
"165","ccac27fa9a5a7510b72efe0686c956489ca447b4",2759,"Eukaryota","superkingdom",0.9998,"","","","","","",""
"166","8b37988f78eb148bbafe47d7c1310ea41e78578f",33154,"Opisthokonta","no rank",1,"","","","","","",""
"167","36683d7032f8baf2707b0cc8fb43833e46ccc136",467035,"Diphascon","genus",0.963,"Metazoa","Tardigrada","Eutardigrada","Parachela","Hypsibiidae","Diphascon",""
"168","7df6572bdd8112ec7bdf83408b31f8c022a11a0b",2759,"Eukaryota","superkingdom",0.9983,"","","","","","",""
"169","3447a79b859d1d1556e1521f710211407fd00d58",43813,"Simuliinae","subfamily",0.9213,"Metazoa","Arthropoda","Insecta","Diptera","Simuliidae","",""
"170","c8b4e5dfcc1b091943d753c407f6fe165cd96ebf",2836,"Bacillariophyta","phylum",0.9995,"","Bacillariophyta","","","","",""
"171","20588a18b54a2c59879e906f8b7da0a6410140a6",2759,"Eukaryota","superkingdom",0.9041,"","","","","","",""
"172","0732ea7013e6c88702014e8e5467a9af165182a6",131567,"cellular organisms","no rank",1,"","","","","","",""
"173","4601a9c56469347218b2337b6a941453632d5d5c",33154,"Opisthokonta","no rank",0.9496,"","","","","","",""
"174","0aa2f1c01c2f9d7b79381396de8e88b280fcfca7",42241,"Tardigrada","phylum",0.9912,"Metazoa","Tardigrada","","","","",""
"175","012a4e507b1f82e430b9034d42f5240d8c7c4769",84315,"Cyclopidae","family",0.9455,"Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae","",""
"176","bccc4a37d8854e2507a988834c178ed99498271d",2759,"Eukaryota","superkingdom",0.9994,"","","","","","",""
"177","88d9b46a67dfbeb6d2e398a641e62ae46aec1b37",2759,"Eukaryota","superkingdom",0.9989,"","","","","","",""
"178","4fa9510dbae09db5a32dcc5b707f1036245f37af",2759,"Eukaryota","superkingdom",0.999,"","","","","","",""
"179","eafc4c9da5a423715e3d9d3febb32eea8752f439",33154,"Opisthokonta","no rank",0.9999,"","","","","","",""
"180","c02c64b740827dac1157649816e8a2f63c32b42b",2759,"Eukaryota","superkingdom",0.9935,"","","","","","",""
"181","b533f3e3a2e40439448ec751266bacf1121a4800",2759,"Eukaryota","superkingdom",0.9996,"","","","","","",""
"182","45835f13c1348a88dcf314e8956b8223488dbef8",2759,"Eukaryota","superkingdom",0.9998,"","","","","","",""
"183","93f32c268d8ee41e61940fb448325301e68cf389",2759,"Eukaryota","superkingdom",0.9988,"","","","","","",""
"184","0bd9a323f81ee938d35dba4062f5878a7e85aa61",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"185","dbf601a75c9a481b0553e34cc2a6157d1d9e2f27",131567,"cellular organisms","no rank",1,"","","","","","",""
"186","2dff1d76efaba8c500b892092e19a1fcfe397883",1,"root","no rank",NA,"","","","","","",""
"187","f2269dca62f43586e0a80914852c6301f8fc0fe8",131567,"cellular organisms","no rank",1,"","","","","","",""
"188","dd0018d8d3de28fb4d0d5a89fac7355a4d3cbf42",116571,"Podoplea","superorder",0.9525,"Metazoa","Arthropoda","Hexanauplia","","","",""
"189","050701651e2e1a6ae674cda607fc2ccba6cda6ca",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"190","865657b6cfabee4696e9e25eea1af0ae8ccf849e",84394,"Ploima","order",0.9125,"Metazoa","Rotifera","Monogononta","Ploima","","",""
"191","29020266db82e701adb6503598ac4d4d70ac2f72",84394,"Ploima","order",0.9999,"Metazoa","Rotifera","Monogononta","Ploima","","",""
"192","ef019b46aa08617366c9d178f19b1b7bb00d824e",3042,"Chlamydomonadales","order",0.9888,"Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","",""
"193","88a53d994c32856b6e4a24564654e3186cd82d68",33154,"Opisthokonta","no rank",1,"","","","","","",""
"194","d843634f7d60fc3907bd6749e302c415da6ffbaa",3042,"Chlamydomonadales","order",0.952,"Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","",""
"195","949c13cc8f7661380c092d8195e8f7483102a08b",2759,"Eukaryota","superkingdom",0.9902,"","","","","","",""
"196","d249e85de58bc3e3242a005a726b6255a1657d40",1,"root","no rank",NA,"","","","","","",""
"197","a0fc08ca6be33cb9a887811d6ab800ceb97adc83",1,"root","no rank",NA,"","","","","","",""
"198","2a9b949267c6576abe194b13c9e88d5ec021f9ea",2759,"Eukaryota","superkingdom",0.9976,"","","","","","",""
"199","cbe53179d2a7e29a103235119422a82e8bed96f4",2759,"Eukaryota","superkingdom",0.9178,"","","","","","",""
"200","400ff2e1409e542c0a1be5775cbd4722aa60da2c",2759,"Eukaryota","superkingdom",0.9041,"","","","","","",""
"201","dc423395a6d0cb1eb2ab227df8a6ded2f30c7393",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"202","e4719886f939a7a0f662e2106a8a681b66e42d8c",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"203","4ef65d2f0ef35fa4b531ace00888fad4487c5bce",33154,"Opisthokonta","no rank",0.9984,"","","","","","",""
"204","0082c1c833fd9f9338cb31e156804e243266b89e",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"205","35a342ee97b7cdee236adc8d5990f4c7df3bfc66",131567,"cellular organisms","no rank",1,"","","","","","",""
"206","d942ec90181659342a0453f910c4da8495281cbd",2759,"Eukaryota","superkingdom",0.9992,"","","","","","",""
"207","b3526747f07d85adac8a40d6a1a32aa5296a5391",33154,"Opisthokonta","no rank",1,"","","","","","",""
"208","fc27b52379df7824a4f3be96fdd77c5e9bfa87ab",2759,"Eukaryota","superkingdom",0.9993,"","","","","","",""
"209","da0909814079651e7f0ee140a717b8baef13d995",1,"root","no rank",NA,"","","","","","",""
"210","8342510f0b0cd8ede93eac99c77c617d967ce085",33213,"Bilateria","no rank",0.9835,"Metazoa","","","","","",""
"211","4faf03c496057afc4bd302509643a75a9b8e3798",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"212","f0f94c11ce9a3b4613603b0077058a66affea762",1,"root","no rank",1,"","","","","","",""
"213","028a9323c69b967f838e341f3d583fa4560f3644",2759,"Eukaryota","superkingdom",0.9999,"","","","","","",""
"214","618801de681a15ea3e9352cc8e81965c0565b5e9",2759,"Eukaryota","superkingdom",0.9798,"","","","","","",""
"215","83fc0b202497ec1e3bb8e168d002fddbbe0205ef",131567,"cellular organisms","no rank",1,"","","","","","",""
"216","f56b226e2a2329a1057f4d583e3f0f08eba0d344",2759,"Eukaryota","superkingdom",0.9994,"","","","","","",""
"217","d86297fd9aa4955283926cb1315031e653807ae4",2759,"Eukaryota","superkingdom",1,"","","","","","",""
"218","a42ce8e97ba477cd4335a951f02e590d3e26de02",2759,"Eukaryota","superkingdom",0.9983,"","","","","","",""
"219","760e976487614ecd6d8e0e8218652c2aacc18b35",131567,"cellular organisms","no rank",1,"","","","","","",""
"220","1757587539605b2b2331f2e5547f9cc282cabcdc",131567,"cellular organisms","no rank",1,"","","","","","",""
"221","3b5f4020a5b6c4fdf998240dfd0c3fd41f67d3bf",33154,"Opisthokonta","no rank",1,"","","","","","",""
